intelligence,grindstone,creativity,leader,achievement,honesty,royalty,justice,trust,sympathy,dominant_personality,politeness,attractive,neatness,strength,body,physical_features,beauty,friends,outgoing,cooperativeness,humor,communication,sports,art,music,school,clubs,Ability_and_Competence_mean,Character_or_Morality_mean,Appearance_mean,Social_Relations_mean,Activities_Engagement_mean
0.9,0.8,0.6,0.5,0.9,0.7,0.3,0.4,0.7,0.5,0.4,0.7,0.5,0.6,0.4,0.3,0.3,0.3,0.5,0.6,0.7,0.4,0.7,0.2,0.3,0.2,0.9,0.7,0.74,0.5285714285714285,0.39999999999999997,0.5800000000000001,0.45999999999999996
0.8,0.6,0.4,0.3,0.7,0.5,0.2,0.4,0.5,0.3,0.4,0.5,0.2,0.3,0.2,0.1,0.1,0.2,0.3,0.4,0.5,0.4,0.6,0.1,0.2,0.1,0.8,0.3,0.5599999999999999,0.4,0.18333333333333332,0.44000000000000006,0.30000000000000004
0.8,0.3,0.7,0.4,0.6,0.7,0.2,0.5,0.6,0.5,0.4,0.6,0.5,0.4,0.3,0.2,0.3,0.4,0.5,0.4,0.5,0.6,0.7,0.2,0.5,0.4,0.8,0.3,0.56,0.5,0.35000000000000003,0.54,0.44000000000000006
0.4,0.3,0.2,0.1,0.3,0.5,0.0,0.2,0.3,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.4,0.3,0.1,0.1,0.1,0.4,0.1,0.25999999999999995,0.27142857142857146,0.13333333333333333,0.28,0.16
0.7,0.6,0.8,0.7,0.7,0.5,0.3,0.4,0.6,0.5,0.6,0.7,0.5,0.5,0.4,0.3,0.3,0.4,0.6,0.7,0.7,0.6,0.8,0.3,0.5,0.4,0.8,0.6,0.7,0.5142857142857143,0.39999999999999997,0.6799999999999999,0.52
0.6,0.8,0.3,0.4,0.7,0.9,0.2,0.5,0.8,0.6,0.3,0.7,0.5,0.4,0.3,0.2,0.5,0.4,0.6,0.5,0.7,0.4,0.6,0.3,0.2,0.2,0.7,0.4,0.5599999999999999,0.5714285714285714,0.3833333333333333,0.56,0.36
0.3,0.7,0.5,0.6,0.8,0.4,0.2,0.3,0.5,0.4,0.7,0.3,0.6,0.2,0.8,0.7,0.7,0.5,0.6,0.7,0.5,0.6,0.5,0.9,0.2,0.1,0.6,0.5,0.5800000000000001,0.39999999999999997,0.5833333333333334,0.58,0.4600000000000001
0.5,0.7,0.6,0.3,0.4,0.5,0.2,0.3,0.5,0.6,0.4,0.7,0.3,0.4,0.3,0.2,0.2,0.2,0.6,0.5,0.5,0.5,0.6,0.2,0.3,0.3,0.4,0.3,0.4999999999999999,0.4571428571428572,0.26666666666666666,0.54,0.30000000000000004
0.8,0.7,0.3,0.2,0.6,0.5,0.1,0.2,0.4,0.3,0.1,0.5,0.3,0.4,0.2,0.1,0.1,0.2,0.3,0.1,0.4,0.2,0.3,0.1,0.2,0.1,0.7,0.2,0.52,0.3000000000000001,0.21666666666666665,0.26,0.26
0.6,0.7,0.3,0.4,0.5,0.5,0.2,0.3,0.4,0.6,0.3,0.5,0.4,0.3,0.4,0.3,0.3,0.3,0.2,0.2,0.4,0.2,0.3,0.1,0.1,0.1,0.5,0.2,0.5,0.39999999999999997,0.3333333333333333,0.26,0.2
0.6,0.9,0.4,0.7,0.8,0.5,0.1,0.3,0.6,0.5,0.7,0.5,0.4,0.3,0.6,0.5,0.4,0.3,0.5,0.6,0.7,0.3,0.5,0.8,0.2,0.2,0.4,0.3,0.6799999999999999,0.4571428571428572,0.4166666666666666,0.52,0.38
0.7,0.9,0.5,0.6,0.8,0.7,0.3,0.5,0.8,0.8,0.4,0.7,0.5,0.6,0.5,0.3,0.3,0.4,0.7,0.7,0.9,0.5,0.7,0.4,0.3,0.3,0.8,0.6,0.7,0.5999999999999999,0.43333333333333335,0.7,0.48
0.8,0.7,0.5,0.3,0.6,0.9,0.4,0.5,0.8,0.6,0.2,0.7,0.5,0.6,0.4,0.3,0.3,0.4,0.5,0.3,0.7,0.4,0.6,0.2,0.4,0.3,0.7,0.4,0.58,0.5857142857142857,0.4166666666666667,0.5,0.4
0.7,0.8,0.5,0.3,0.7,0.6,0.4,0.3,0.6,0.4,0.3,0.5,0.4,0.5,0.4,0.3,0.3,0.3,0.5,0.4,0.5,0.4,0.6,0.3,0.4,0.3,0.7,0.4,0.6,0.4428571428571428,0.3666666666666667,0.48,0.42000000000000004
0.7,0.8,0.6,0.5,0.8,0.5,0.3,0.4,0.5,0.4,0.5,0.6,0.4,0.5,0.5,0.3,0.3,0.3,0.6,0.6,0.5,0.4,0.7,0.3,0.5,0.4,0.7,0.6,0.68,0.4571428571428572,0.3833333333333333,0.5599999999999999,0.5
0.3,0.1,0.2,0.1,0.2,0.5,0.0,0.1,0.4,0.3,0.1,0.5,0.3,0.2,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.5,0.3,0.2,0.1,0.1,0.2,0.1,0.18000000000000002,0.27142857142857146,0.3166666666666667,0.38,0.14
0.7,0.5,0.6,0.4,0.5,0.3,0.2,0.3,0.4,0.3,0.4,0.5,0.3,0.4,0.3,0.2,0.2,0.2,0.5,0.6,0.5,0.7,0.6,0.2,0.4,0.5,0.6,0.4,0.5399999999999999,0.3428571428571429,0.26666666666666666,0.58,0.42000000000000004
0.7,0.6,0.5,0.3,0.6,0.5,0.2,0.3,0.5,0.6,0.4,0.7,0.5,0.4,0.3,0.3,0.3,0.4,0.7,0.7,0.6,0.8,0.7,0.2,0.3,0.2,0.8,0.4,0.5399999999999999,0.4571428571428572,0.3666666666666667,0.7,0.38
0.8,0.7,0.6,0.5,0.7,0.4,0.3,0.4,0.5,0.3,0.6,0.5,0.4,0.3,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.5,0.7,0.3,0.4,0.3,0.8,0.7,0.6599999999999999,0.42857142857142855,0.24999999999999997,0.5199999999999999,0.5
0.6,0.4,0.8,0.3,0.5,0.7,0.2,0.4,0.6,0.5,0.3,0.6,0.5,0.4,0.3,0.4,0.4,0.4,0.6,0.5,0.5,0.7,0.7,0.3,0.5,0.4,0.5,0.4,0.52,0.4714285714285714,0.39999999999999997,0.6,0.42000000000000004
0.5,0.3,0.4,0.2,0.3,0.6,0.1,0.4,0.5,0.4,0.3,0.5,0.4,0.3,0.2,0.2,0.3,0.3,0.7,0.5,0.4,0.5,0.6,0.2,0.3,0.3,0.4,0.3,0.34,0.39999999999999997,0.2833333333333333,0.54,0.30000000000000004
0.5,0.3,0.4,0.6,0.4,0.3,0.2,0.3,0.4,0.3,0.7,0.5,0.4,0.3,0.5,0.4,0.4,0.4,0.6,0.7,0.5,0.6,0.7,0.3,0.2,0.2,0.5,0.4,0.44000000000000006,0.38571428571428573,0.39999999999999997,0.6199999999999999,0.32
0.5,0.8,0.3,0.2,0.6,0.4,0.3,0.2,0.5,0.7,0.2,0.8,0.6,0.5,0.4,0.3,0.4,0.6,0.5,0.4,0.7,0.3,0.5,0.2,0.3,0.3,0.7,0.4,0.48,0.4428571428571428,0.46666666666666673,0.4800000000000001,0.38
0.7,0.9,0.6,0.5,0.8,0.6,0.3,0.4,0.5,0.4,0.6,0.5,0.5,0.5,0.6,0.5,0.4,0.4,0.5,0.6,0.7,0.5,0.6,0.4,0.3,0.3,0.7,0.5,0.7,0.4714285714285714,0.48333333333333334,0.58,0.44000000000000006
0.5,0.3,0.6,0.7,0.4,0.5,0.2,0.3,0.6,0.7,0.4,0.5,0.3,0.2,0.2,0.2,0.2,0.2,0.6,0.5,0.7,0.4,0.5,0.1,0.3,0.2,0.5,0.4,0.4999999999999999,0.45714285714285713,0.21666666666666665,0.54,0.3
0.8,0.7,0.3,0.4,0.7,0.9,0.2,0.5,0.8,0.6,0.3,0.7,0.4,0.5,0.6,0.3,0.4,0.3,0.5,0.4,0.7,0.5,0.6,0.3,0.2,0.2,0.7,0.4,0.5800000000000001,0.5714285714285714,0.4166666666666667,0.54,0.36
0.7,0.8,0.5,0.6,0.7,0.4,0.2,0.3,0.5,0.4,0.6,0.5,0.4,0.3,0.5,0.3,0.3,0.2,0.5,0.6,0.5,0.6,0.7,0.3,0.2,0.2,0.6,0.4,0.6599999999999999,0.4142857142857143,0.3333333333333333,0.5800000000000001,0.33999999999999997
0.5,0.3,0.4,0.2,0.3,0.7,0.1,0.6,0.8,0.9,0.2,0.8,0.5,0.6,0.4,0.3,0.3,0.4,0.7,0.5,0.9,0.4,0.6,0.2,0.3,0.3,0.4,0.2,0.34,0.5857142857142857,0.4166666666666667,0.62,0.28
0.8,0.5,0.7,0.6,0.6,0.4,0.3,0.3,0.5,0.4,0.7,0.5,0.6,0.4,0.5,0.5,0.5,0.5,0.7,0.8,0.5,0.9,0.8,0.6,0.4,0.3,0.7,0.5,0.64,0.4428571428571428,0.5,0.74,0.5
0.6,0.7,0.4,0.3,0.5,0.5,0.1,0.2,0.4,0.3,0.3,0.4,0.2,0.3,0.2,0.1,0.1,0.1,0.3,0.4,0.5,0.2,0.5,0.1,0.2,0.1,0.6,0.3,0.5,0.31428571428571433,0.16666666666666666,0.38,0.26
0.7,0.6,0.5,0.8,0.7,0.9,0.4,0.8,0.9,0.6,0.8,0.5,0.4,0.3,0.6,0.3,0.2,0.3,0.9,0.7,0.6,0.5,0.7,0.4,0.3,0.3,0.6,0.5,0.6599999999999999,0.7000000000000001,0.3499999999999999,0.68,0.42000000000000004
0.6,0.3,0.7,0.5,0.4,0.5,0.2,0.3,0.4,0.3,0.6,0.4,0.5,0.3,0.4,0.3,0.3,0.4,0.5,0.6,0.4,0.7,0.6,0.2,0.3,0.4,0.5,0.5,0.4999999999999999,0.3857142857142857,0.3666666666666667,0.56,0.38
0.8,0.6,0.5,0.4,0.7,0.5,0.3,0.4,0.6,0.5,0.4,0.6,0.5,0.4,0.3,0.2,0.2,0.3,0.7,0.5,0.6,0.4,0.7,0.2,0.4,0.3,0.7,0.5,0.6,0.4714285714285715,0.31666666666666665,0.5799999999999998,0.42000000000000004
0.7,0.9,0.4,0.8,0.8,0.9,0.3,0.5,0.8,0.6,0.7,0.8,0.5,0.6,0.5,0.4,0.4,0.4,0.5,0.7,0.6,0.5,0.8,0.3,0.2,0.2,0.7,0.5,0.72,0.6571428571428571,0.4666666666666666,0.6199999999999999,0.38
0.7,0.8,0.5,0.6,0.9,0.7,0.3,0.4,0.6,0.5,0.6,0.7,0.4,0.5,0.6,0.3,0.3,0.3,0.8,0.7,0.6,0.5,0.5,0.3,0.2,0.2,0.7,0.4,0.7,0.5428571428571428,0.39999999999999997,0.62,0.36
0.7,0.3,0.6,0.4,0.5,0.5,0.2,0.4,0.4,0.3,0.6,0.5,0.4,0.3,0.2,0.2,0.2,0.3,0.5,0.7,0.4,0.8,0.9,0.2,0.3,0.2,0.6,0.4,0.5,0.41428571428571426,0.26666666666666666,0.66,0.33999999999999997
0.6,0.9,0.5,0.4,0.7,0.5,0.3,0.4,0.5,0.4,0.6,0.5,0.5,0.4,0.7,0.7,0.6,0.5,0.5,0.6,0.5,0.4,0.5,0.8,0.3,0.3,0.6,0.4,0.6199999999999999,0.4571428571428572,0.5666666666666667,0.5,0.48
0.7,0.9,0.5,0.3,0.8,0.6,0.1,0.4,0.5,0.3,0.2,0.6,0.4,0.5,0.6,0.5,0.4,0.3,0.4,0.2,0.5,0.3,0.4,0.3,0.2,0.1,0.7,0.2,0.64,0.38571428571428573,0.44999999999999996,0.36000000000000004,0.29999999999999993
0.3,0.2,0.7,0.1,0.2,0.5,0.0,0.1,0.4,0.3,0.2,0.4,0.6,0.3,0.4,0.5,0.5,0.5,0.7,0.8,0.5,0.9,0.6,0.4,0.3,0.2,0.3,0.2,0.3,0.2714285714285714,0.4666666666666666,0.7,0.27999999999999997
0.7,0.3,0.8,0.4,0.5,0.6,0.2,0.3,0.5,0.4,0.3,0.5,0.4,0.3,0.3,0.5,0.5,0.4,0.3,0.4,0.3,0.6,0.7,0.2,0.4,0.3,0.5,0.3,0.54,0.39999999999999997,0.39999999999999997,0.45999999999999996,0.34
0.6,0.5,0.3,0.2,0.7,0.4,0.1,0.2,0.3,0.4,0.3,0.5,0.4,0.3,0.3,0.2,0.2,0.3,0.4,0.3,0.4,0.2,0.4,0.1,0.2,0.1,0.7,0.2,0.45999999999999996,0.31428571428571433,0.2833333333333333,0.34,0.26
0.7,0.6,0.5,0.3,0.6,0.8,0.2,0.4,0.7,0.5,0.4,0.6,0.7,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.5,0.8,0.7,0.3,0.2,0.2,0.6,0.3,0.5399999999999999,0.5142857142857142,0.55,0.6599999999999999,0.31999999999999995
0.6,0.4,0.7,0.5,0.5,0.3,0.2,0.3,0.6,0.7,0.5,0.8,0.7,0.5,0.4,0.3,0.3,0.6,0.9,0.8,0.9,0.8,0.8,0.2,0.4,0.3,0.6,0.7,0.54,0.48571428571428565,0.46666666666666673,0.8400000000000001,0.44000000000000006
0.3,0.2,0.4,0.1,0.5,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.7,0.3,0.2,0.4,0.6,0.7,0.5,0.4,0.3,0.3,0.4,0.5,0.1,0.1,0.6,0.4,0.3,0.17142857142857146,0.4833333333333334,0.38,0.33999999999999997
0.8,0.3,0.9,0.4,0.5,0.6,0.2,0.3,0.7,0.5,0.6,0.5,0.4,0.3,0.4,0.2,0.2,0.3,0.5,0.6,0.5,0.9,0.8,0.1,0.7,0.3,0.6,0.4,0.58,0.4857142857142857,0.3,0.6599999999999999,0.41999999999999993
0.5,0.7,0.3,0.4,0.6,0.5,0.1,0.2,0.5,0.4,0.6,0.3,0.5,0.2,0.7,0.6,0.5,0.3,0.8,0.8,0.6,0.7,0.5,0.9,0.1,0.2,0.4,0.3,0.5,0.37142857142857144,0.4666666666666666,0.68,0.38
0.7,0.5,0.6,0.6,0.5,0.7,0.9,0.5,0.8,0.8,0.6,0.9,0.8,0.7,0.6,0.5,0.7,0.8,0.8,0.7,0.7,0.6,0.8,0.3,0.5,0.4,0.6,0.5,0.58,0.7428571428571429,0.6833333333333332,0.7200000000000001,0.4600000000000001
0.5,0.7,0.3,0.2,0.6,0.8,0.1,0.4,0.7,0.5,0.3,0.8,0.4,0.5,0.6,0.5,0.4,0.3,0.7,0.4,0.6,0.3,0.5,0.7,0.2,0.2,0.6,0.4,0.45999999999999996,0.5142857142857142,0.44999999999999996,0.5,0.41999999999999993
0.5,0.7,0.3,0.2,0.4,0.6,0.1,0.3,0.6,0.7,0.2,0.8,0.6,0.4,0.3,0.5,0.5,0.6,0.8,0.7,0.7,0.6,0.5,0.3,0.2,0.2,0.5,0.4,0.42000000000000004,0.4714285714285714,0.48333333333333334,0.66,0.32
0.5,0.3,0.6,0.4,0.5,0.7,0.6,0.5,0.7,0.6,0.5,0.6,0.7,0.4,0.5,0.3,0.4,0.6,0.9,0.8,0.7,0.9,0.7,0.3,0.4,0.5,0.8,0.6,0.45999999999999996,0.6,0.4833333333333334,0.8,0.52
0.8,0.6,0.5,0.7,0.7,0.5,0.3,0.4,0.6,0.5,0.7,0.5,0.6,0.5,0.5,0.4,0.6,0.5,0.7,0.8,0.7,0.6,0.7,0.4,0.3,0.3,0.8,0.7,0.6599999999999999,0.5,0.5166666666666667,0.7,0.5
0.8,0.6,0.7,0.5,0.7,0.6,0.3,0.4,0.7,0.6,0.4,0.7,0.5,0.5,0.4,0.3,0.3,0.4,0.8,0.6,0.7,0.5,0.7,0.3,0.4,0.4,0.8,0.5,0.6599999999999999,0.5285714285714285,0.39999999999999997,0.6599999999999999,0.4800000000000001
0.7,0.6,0.8,0.4,0.5,0.5,0.2,0.3,0.6,0.7,0.5,0.6,0.5,0.4,0.7,0.6,0.5,0.4,0.6,0.7,0.5,0.7,0.6,0.3,0.4,0.9,0.5,0.4,0.5999999999999999,0.4857142857142857,0.5166666666666667,0.62,0.5
0.3,0.2,0.4,0.1,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0.4,0.6,0.7,0.2,0.4,0.5,0.5,0.6,0.3,0.4,0.2,0.3,0.1,0.2,0.1,0.2,0.1,0.24,0.2285714285714286,0.48333333333333334,0.36,0.14
0.5,0.3,0.7,0.2,0.4,0.6,0.1,0.3,0.5,0.4,0.3,0.5,0.4,0.3,0.4,0.3,0.3,0.3,0.5,0.4,0.4,0.6,0.5,0.3,0.4,0.3,0.4,0.3,0.42000000000000004,0.3857142857142857,0.3333333333333333,0.48,0.33999999999999997
0.9,0.8,0.3,0.2,0.8,0.5,0.1,0.2,0.4,0.3,0.2,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.3,0.1,0.1,0.1,0.9,0.2,0.6,0.3,0.15,0.24,0.28
0.7,0.5,0.6,0.4,0.7,0.6,0.3,0.4,0.7,0.8,0.4,0.8,0.9,0.6,0.5,0.6,0.7,0.9,0.8,0.8,0.7,0.8,0.9,0.3,0.4,0.4,0.8,0.5,0.5799999999999998,0.5714285714285714,0.7000000000000001,0.7999999999999999,0.4800000000000001
0.5,0.3,0.7,0.4,0.5,0.6,0.2,0.3,0.6,0.7,0.4,0.6,0.5,0.3,0.4,0.2,0.2,0.4,0.8,0.7,0.6,0.5,0.6,0.3,0.4,0.4,0.5,0.4,0.48,0.48571428571428577,0.3333333333333333,0.64,0.4
0.5,0.3,0.2,0.4,0.3,0.7,0.1,0.5,0.8,0.9,0.2,0.8,0.6,0.5,0.3,0.2,0.3,0.5,0.9,0.7,0.8,0.4,0.6,0.2,0.1,0.1,0.5,0.3,0.33999999999999997,0.5714285714285714,0.4000000000000001,0.68,0.24
0.5,0.2,0.6,0.1,0.3,0.4,0.0,0.1,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.1,0.1,0.2,0.4,0.3,0.2,0.8,0.5,0.1,0.2,0.1,0.3,0.2,0.33999999999999997,0.24285714285714288,0.16666666666666666,0.44000000000000006,0.18
0.5,0.7,0.3,0.4,0.6,0.5,0.2,0.3,0.5,0.4,0.3,0.6,0.4,0.5,0.4,0.3,0.3,0.4,0.5,0.4,0.5,0.3,0.5,0.2,0.1,0.1,0.7,0.3,0.5,0.39999999999999997,0.38333333333333336,0.44000000000000006,0.28
0.7,0.9,0.3,0.4,0.8,0.6,0.2,0.3,0.7,0.4,0.3,0.7,0.5,0.6,0.4,0.3,0.3,0.3,0.4,0.2,0.6,0.3,0.5,0.3,0.2,0.2,0.8,0.3,0.6200000000000001,0.4571428571428572,0.39999999999999997,0.4,0.36
0.6,0.8,0.4,0.5,0.7,0.5,0.3,0.4,0.6,0.5,0.4,0.6,0.9,0.5,0.4,0.3,0.4,0.7,0.5,0.5,0.6,0.5,0.7,0.3,0.4,0.4,0.7,0.4,0.6,0.4714285714285715,0.5333333333333332,0.5599999999999999,0.44000000000000006
0.8,0.6,0.9,0.5,0.7,0.7,0.3,0.6,0.7,0.5,0.4,0.8,0.6,0.5,0.3,0.2,0.2,0.4,0.6,0.5,0.7,0.9,0.8,0.2,0.7,0.5,0.7,0.4,0.7,0.5714285714285714,0.3666666666666667,0.7,0.4999999999999999
0.8,0.9,0.3,0.2,0.8,0.7,0.1,0.3,0.7,0.5,0.2,0.6,0.4,0.5,0.3,0.2,0.2,0.2,0.4,0.3,0.6,0.3,0.5,0.2,0.1,0.1,0.8,0.2,0.6,0.4428571428571429,0.3,0.41999999999999993,0.28
0.7,0.8,0.3,0.4,0.8,0.5,0.1,0.2,0.5,0.3,0.6,0.4,0.5,0.3,0.7,0.7,0.6,0.4,0.5,0.5,0.4,0.3,0.4,0.8,0.2,0.2,0.7,0.5,0.6,0.37142857142857144,0.5333333333333333,0.42000000000000004,0.48
0.3,0.2,0.5,0.1,0.2,0.4,0.0,0.1,0.3,0.2,0.4,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.5,0.2,0.7,0.6,0.0,0.1,0.1,0.3,0.1,0.26,0.24285714285714285,0.05000000000000001,0.45999999999999996,0.12
0.7,0.8,0.3,0.5,0.8,0.6,0.2,0.3,0.5,0.4,0.6,0.5,0.4,0.3,0.4,0.2,0.2,0.3,0.5,0.6,0.4,0.3,0.6,0.2,0.1,0.1,0.8,0.3,0.6199999999999999,0.4428571428571429,0.3,0.48,0.30000000000000004
0.3,0.2,0.5,0.1,0.4,0.1,0.1,0.1,0.2,0.3,0.2,0.3,0.6,0.2,0.1,0.3,0.4,0.5,0.3,0.4,0.2,0.5,0.4,0.1,0.2,0.1,0.3,0.2,0.3,0.18571428571428572,0.35000000000000003,0.36,0.18
0.3,0.2,0.4,0.3,0.2,0.5,0.1,0.2,0.6,0.7,0.5,0.4,0.3,0.2,0.5,0.4,0.3,0.3,0.8,0.7,0.6,0.7,0.5,0.4,0.1,0.1,0.3,0.2,0.27999999999999997,0.4285714285714285,0.3333333333333333,0.6599999999999999,0.21999999999999997
0.3,0.2,0.4,0.5,0.3,0.2,0.1,0.1,0.3,0.4,0.6,0.5,0.5,0.2,0.3,0.2,0.3,0.4,0.7,0.8,0.6,0.7,0.7,0.3,0.4,0.3,0.5,0.4,0.33999999999999997,0.31428571428571433,0.31666666666666665,0.7,0.38
0.8,0.9,0.3,0.2,0.7,0.6,0.1,0.3,0.7,0.5,0.1,0.7,0.4,0.6,0.2,0.1,0.1,0.3,0.8,0.2,0.7,0.3,0.4,0.1,0.2,0.2,0.9,0.3,0.5800000000000001,0.42857142857142855,0.2833333333333334,0.48,0.33999999999999997
0.5,0.7,0.3,0.4,0.6,0.8,0.2,0.5,0.7,0.6,0.3,0.7,0.5,0.6,0.4,0.3,0.3,0.4,0.6,0.5,0.8,0.5,0.6,0.3,0.2,0.2,0.7,0.6,0.5,0.5428571428571428,0.4166666666666667,0.6000000000000001,0.4
0.7,0.8,0.5,0.6,0.7,0.5,0.3,0.4,0.6,0.5,0.6,0.5,0.4,0.7,0.6,0.5,0.4,0.3,0.5,0.6,0.7,0.4,0.6,0.5,0.3,0.6,0.7,0.6,0.6599999999999999,0.48571428571428577,0.48333333333333334,0.56,0.5399999999999999
0.7,0.3,0.8,0.2,0.4,0.5,0.1,0.3,0.4,0.3,0.6,0.4,0.5,0.3,0.2,0.2,0.2,0.3,0.7,0.6,0.4,0.9,0.7,0.1,0.2,0.1,0.5,0.2,0.48,0.3714285714285714,0.2833333333333333,0.6599999999999999,0.22000000000000003
0.7,0.6,0.3,0.2,0.5,0.4,0.1,0.2,0.3,0.2,0.3,0.4,0.2,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.4,0.1,0.1,0.1,0.8,0.1,0.45999999999999996,0.2714285714285714,0.21666666666666667,0.24,0.24000000000000005
0.3,0.2,0.4,0.1,0.2,0.3,0.1,0.1,0.3,0.2,0.1,0.5,0.4,0.3,0.2,0.2,0.4,0.3,0.3,0.2,0.3,0.4,0.3,0.1,0.2,0.1,0.2,0.1,0.24,0.2285714285714286,0.3,0.30000000000000004,0.14
0.3,0.2,0.4,0.1,0.2,0.3,0.1,0.1,0.2,0.2,0.5,0.3,0.4,0.2,0.5,0.4,0.4,0.3,0.3,0.5,0.2,0.4,0.3,0.5,0.1,0.1,0.2,0.2,0.24,0.24285714285714285,0.36666666666666664,0.33999999999999997,0.21999999999999997
0.7,0.6,0.3,0.2,0.5,0.4,0.0,0.1,0.3,0.2,0.3,0.4,0.5,0.3,0.2,0.3,0.4,0.4,0.6,0.7,0.4,0.5,0.5,0.2,0.1,0.1,0.8,0.3,0.45999999999999996,0.24285714285714288,0.35000000000000003,0.5399999999999999,0.30000000000000004
0.3,0.2,0.4,0.3,0.5,0.2,0.1,0.1,0.2,0.1,0.6,0.2,0.3,0.1,0.5,0.4,0.3,0.2,0.4,0.7,0.3,0.5,0.4,0.8,0.1,0.3,0.4,0.3,0.33999999999999997,0.21428571428571427,0.3,0.4600000000000001,0.38
0.5,0.3,0.6,0.4,0.5,0.2,0.1,0.2,0.4,0.3,0.5,0.4,0.5,0.3,0.2,0.3,0.3,0.4,0.6,0.7,0.5,0.7,0.6,0.2,0.3,0.2,0.5,0.4,0.45999999999999996,0.3,0.3333333333333333,0.62,0.32
0.2,0.3,0.4,0.3,0.5,0.2,0.1,0.1,0.2,0.2,0.6,0.1,0.4,0.1,0.7,0.6,0.5,0.3,0.5,0.7,0.3,0.6,0.4,0.8,0.1,0.1,0.4,0.2,0.33999999999999997,0.21428571428571427,0.4333333333333333,0.5,0.31999999999999995
0.8,0.9,0.7,0.5,0.9,0.3,0.1,0.2,0.4,0.3,0.6,0.5,0.4,0.5,0.7,0.3,0.3,0.3,0.4,0.5,0.4,0.6,0.7,0.2,0.3,0.2,0.9,0.3,0.76,0.34285714285714286,0.4166666666666667,0.5199999999999999,0.38
0.7,0.6,0.4,0.5,0.6,0.5,0.2,0.3,0.5,0.6,0.7,0.6,0.5,0.4,0.8,0.7,0.7,0.4,0.5,0.6,0.6,0.5,0.5,0.3,0.2,0.2,0.6,0.4,0.5599999999999999,0.4857142857142857,0.5833333333333334,0.54,0.33999999999999997
0.7,0.9,0.6,0.5,0.8,0.4,0.2,0.3,0.5,0.4,0.6,0.5,0.5,0.4,0.5,0.3,0.3,0.4,0.5,0.6,0.5,0.7,0.8,0.3,0.4,0.3,0.7,0.4,0.7,0.4142857142857143,0.39999999999999997,0.6199999999999999,0.42000000000000004
0.3,0.2,0.1,0.1,0.2,0.3,0.0,0.1,0.2,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.3,0.0,0.18,0.15714285714285717,0.0,0.13999999999999999,0.06
0.5,0.3,0.2,0.1,0.4,0.6,0.0,0.2,0.3,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.4,0.3,0.0,0.0,0.0,0.6,0.0,0.3,0.24285714285714288,0.0,0.24,0.12
0.9,0.5,0.8,0.3,0.7,0.6,0.2,0.4,0.7,0.6,0.3,0.7,0.5,0.4,0.3,0.2,0.2,0.3,0.8,0.4,0.6,0.5,0.6,0.2,0.7,0.5,0.7,0.4,0.64,0.5,0.31666666666666665,0.5800000000000001,0.4999999999999999
0.4,0.8,0.3,0.6,0.7,0.5,0.2,0.3,0.4,0.3,0.7,0.4,0.5,0.3,0.7,0.6,0.6,0.5,0.4,0.5,0.3,0.4,0.5,0.8,0.2,0.2,0.5,0.4,0.5599999999999999,0.39999999999999997,0.5333333333333333,0.42000000000000004,0.42000000000000004
0.3,0.2,0.4,0.1,0.2,0.5,0.0,0.1,0.3,0.2,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.3,0.4,0.2,0.5,0.3,0.1,0.1,0.1,0.2,0.1,0.24,0.21428571428571427,0.13333333333333333,0.33999999999999997,0.12
0.3,0.4,0.2,0.1,0.3,0.5,0.1,0.2,0.4,0.3,0.2,0.6,0.3,0.5,0.2,0.1,0.1,0.2,0.3,0.2,0.4,0.1,0.3,0.1,0.1,0.1,0.5,0.3,0.25999999999999995,0.3285714285714286,0.23333333333333336,0.26,0.22000000000000003
0.3,0.4,0.2,0.1,0.2,0.5,0.0,0.1,0.4,0.3,0.1,0.6,0.3,0.2,0.3,0.3,0.2,0.2,0.5,0.4,0.5,0.8,0.4,0.3,0.1,0.1,0.3,0.4,0.24,0.2857142857142857,0.25,0.52,0.24000000000000005
0.8,0.9,0.3,0.2,0.7,0.5,0.1,0.2,0.4,0.3,0.4,0.3,0.2,0.3,0.2,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.3,0.1,0.1,0.1,0.8,0.2,0.5800000000000001,0.31428571428571433,0.16666666666666666,0.24,0.26
